name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylothermaceae	1486721	F	172	0	172	0.00001
Orbaceae	1240483	F	3347	44	3391	0.00014
Candidatus Pseudothioglobaceae	3399801	F	1612	989	2601	0.00011
Celerinatantimonadaceae	412032	F	187	156	343	0.00001
Candidatus Azoamicaceae	3119552	F	45	0	45	0.00000
Nevskiaceae	568386	F	778	2	780	0.00003
Algiphilaceae	1266054	F	226	4	230	0.00001
Ignatzschineriaceae	3018589	F	366	5	371	0.00002
Cardiobacteriaceae	868	F	232	6	238	0.00001
Kangiellaceae	1920240	F	411	1	412	0.00002
Acidiferrobacteraceae	1692041	F	373	337	710	0.00003
Candidatus Johnevansiaceae	3399796	F	290	1	291	0.00001
Thiohalobacteraceae	3085110	F	277	0	277	0.00001
Salinisphaeraceae	742031	F	243	0	243	0.00001
Candidatus Poriferihabitaceae	3033994	F	119	0	119	0.00000
Candidatus Comchoanobacteraceae	2975285	F	83	0	83	0.00000
Immundisolibacteraceae	1934946	F	75	0	75	0.00000
Thiohalomonadaceae	3084969	F	69	4	73	0.00000
Candidatus Rariloculaceae	2978122	F	63	0	63	0.00000
Woeseiaceae	1738654	F	41	0	41	0.00000
Steroidobacteraceae	2689614	F	33	0	33	0.00000
Nitrobacteraceae	41294	F	28558	317	28875	0.00120
Rhizobiaceae	82115	F	20522	1296	21818	0.00091
Phyllobacteriaceae	69277	F	8373	263	8636	0.00036
Methylobacteriaceae	119045	F	6173	91	6264	0.00026
Bartonellaceae	772	F	4654	73	4727	0.00020
Stappiaceae	2821832	F	3990	218	4208	0.00018
Devosiaceae	2831106	F	3110	58	3168	0.00013
Aurantimonadaceae	255475	F	2180	73	2253	0.00009
Xanthobacteraceae	335928	F	2166	41	2207	0.00009
Boseaceae	2831100	F	2003	21	2024	0.00008
Brucellaceae	118882	F	1666	187	1853	0.00008
Methylocystaceae	31993	F	1297	12	1309	0.00005
Hyphomicrobiaceae	45401	F	1085	3	1088	0.00005
Parvibaculaceae	2813035	F	705	714	1419	0.00006
Phreatobacteraceae	2843305	F	538	7	545	0.00002
Reyranellaceae	2844375	F	529	3	532	0.00002
Cohaesibacteraceae	655351	F	502	3	505	0.00002
Ahrensiaceae	2829814	F	467	39	506	0.00002
Beijerinckiaceae	45404	F	431	3	434	0.00002
Pleomorphomonadaceae	2843308	F	345	16	361	0.00002
Amorphaceae	2685818	F	328	2	330	0.00001
