name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Bruguierivoracaceae	2812006	F	1649	18	1667	0.00004
Budviciaceae	1903416	F	799	8	807	0.00002
Gallaecimonadaceae	3120698	F	392	7	399	0.00001
Aeromonadaceae	84642	F	595346	57411	652757	0.01703
Succinivibrionaceae	83763	F	728	0	728	0.00002
Pseudomonadaceae	135621	F	82272	3590	85862	0.00224
Marinobacteraceae	2887365	F	3675	185	3860	0.00010
Candidatus Njordibacteraceae	3457296	F	542	2	544	0.00001
Ketobacteraceae	3085096	F	190	0	190	0.00000
Pseudohongiellaceae	3085095	F	123	0	123	0.00000
Vibrionaceae	641	F	74264	1510	75774	0.00198
Shewanellaceae	267890	F	16437	242	16679	0.00044
Pseudoalteromonadaceae	267888	F	14335	305	14640	0.00038
Alteromonadaceae	72275	F	14027	114	14141	0.00037
Colwelliaceae	267889	F	8383	92	8475	0.00022
Psychromonadaceae	267894	F	2287	12	2299	0.00006
Moritellaceae	267891	F	1280	23	1303	0.00003
Idiomarinaceae	267893	F	1187	15	1202	0.00003
Ferrimonadaceae	267892	F	695	7	702	0.00002
Aegicerorhabdaceae	3614797	F	194	179	373	0.00001
Moraxellaceae	468	F	43319	11431	54750	0.00143
Lysobacteraceae	32033	F	33721	1147	34868	0.00091
Rhodanobacteraceae	1775411	F	6521	52	6573	0.00017
Marinicellaceae	3120710	F	262	0	262	0.00001
Halomonadaceae	28256	F	14051	232	14283	0.00037
Oceanospirillaceae	135620	F	10314	100	10414	0.00027
Endozoicomonadaceae	2066474	F	2197	15	2212	0.00006
Alcanivoracaceae	224372	F	1318	28	1346	0.00004
Hahellaceae	224379	F	1213	11	1224	0.00003
Pleioneaceae	2823145	F	891	0	891	0.00002
Zooshikellaceae	2898533	F	574	4	578	0.00002
Saccharospirillaceae	255527	F	465	424	889	0.00002
Oleiphilaceae	191033	F	205	1	206	0.00001
Balneatrichaceae	2301193	F	139	1	140	0.00000
Litorivicinaceae	449732	F	45	0	45	0.00000
Pasteurellaceae	712	F	17250	429	17679	0.00046
Methylococcaceae	403	F	12206	21	12227	0.00032
Methylothermaceae	1486721	F	188	0	188	0.00000
Legionellaceae	444	F	9381	25	9406	0.00025
Coxiellaceae	118968	F	2449	5	2454	0.00006
Francisellaceae	34064	F	6033	10	6043	0.00016
Piscirickettsiaceae	135616	F	3573	28	3601	0.00009
Thiotrichaceae	135617	F	1061	1	1062	0.00003
Fastidiosibacteraceae	2056687	F	278	0	278	0.00001
Microbulbiferaceae	1706373	F	4936	26	4962	0.00013
Cellvibrionaceae	1706371	F	3683	9	3692	0.00010
Halieaceae	1706372	F	1110	16	1126	0.00003
Spongiibacteraceae	1706375	F	821	11	832	0.00002
Porticoccaceae	1706374	F	115	0	115	0.00000
Chromatiaceae	1046	F	3813	46	3859	0.00010
Ectothiorhodospiraceae	72276	F	2463	18	2481	0.00006
Sedimenticolaceae	3067276	F	758	4	762	0.00002
Wenzhouxiangellaceae	1676141	F	615	3	618	0.00002
Granulosicoccaceae	449719	F	192	0	192	0.00001
Halothiobacillaceae	255526	F	136	1	137	0.00000
Thioalkalibacteraceae	2035710	F	102	2	104	0.00000
Orbaceae	1240483	F	4143	59	4202	0.00011
Candidatus Pseudothioglobaceae	3399801	F	1924	934	2858	0.00007
Celerinatantimonadaceae	412032	F	262	325	587	0.00002
Candidatus Azoamicaceae	3119552	F	93	53	146	0.00000
Nevskiaceae	568386	F	855	3	858	0.00002
Algiphilaceae	1266054	F	295	4	299	0.00001
Ignatzschineriaceae	3018589	F	578	5	583	0.00002
Cardiobacteriaceae	868	F	324	5	329	0.00001
Kangiellaceae	1920240	F	624	384	1008	0.00003
Acidiferrobacteraceae	1692041	F	377	0	377	0.00001
Candidatus Johnevansiaceae	3399796	F	320	4	324	0.00001
Thiohalobacteraceae	3085110	F	311	0	311	0.00001
Salinisphaeraceae	742031	F	220	0	220	0.00001
Candidatus Poriferihabitaceae	3033994	F	193	0	193	0.00001
Woeseiaceae	1738654	F	82	0	82	0.00000
Immundisolibacteraceae	1934946	F	75	0	75	0.00000
Candidatus Foliamicaceae	3023562	F	74	0	74	0.00000
Thiohalomonadaceae	3084969	F	71	8	79	0.00000
Candidatus Rariloculaceae	2978122	F	68	0	68	0.00000
Candidatus Comchoanobacteraceae	2975285	F	53	0	53	0.00000
Steroidobacteraceae	2689614	F	18	0	18	0.00000
Nitrobacteraceae	41294	F	31680	391	32071	0.00084
Rhizobiaceae	82115	F	24037	1277	25314	0.00066
Phyllobacteriaceae	69277	F	10565	487	11052	0.00029
Bartonellaceae	772	F	7429	87	7516	0.00020
Methylobacteriaceae	119045	F	7159	132	7291	0.00019
Stappiaceae	2821832	F	3942	216	4158	0.00011
Devosiaceae	2831106	F	3385	67	3452	0.00009
Xanthobacteraceae	335928	F	2567	68	2635	0.00007
Boseaceae	2831100	F	2309	35	2344	0.00006
Aurantimonadaceae	255475	F	2259	99	2358	0.00006
Brucellaceae	118882	F	2027	190	2217	0.00006
Methylocystaceae	31993	F	1264	10	1274	0.00003
Hyphomicrobiaceae	45401	F	1186	852	2038	0.00005
Parvibaculaceae	2813035	F	754	42	796	0.00002
Phreatobacteraceae	2843305	F	600	7	607	0.00002
