name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Citrobacter freundii complex sp. CFNIH2	2066049	S	44	13	57	0.00000
Citrobacter sp. BIDMC108	1686385	S	14	234	248	0.00001
Citrobacter youngae	133448	S	53	118	171	0.00000
Citrobacter gillenii	67828	S	15	10	25	0.00000
Citrobacter sedlakii	67826	S	14	8	22	0.00000
Citrobacter sp. R56	1573676	S	173	15	188	0.00000
Citrobacter sp. RHBSTW-00887	2742668	S	124	351	475	0.00001
Citrobacter sp. RHB25-C09	2742624	S	102	3	105	0.00000
Citrobacter sp. RHBSTW-00821	2742663	S	95	3223	3318	0.00009
Citrobacter sp. BDA59-3	2781952	S	72	7	79	0.00000
Citrobacter sp. CRE-46	1703250	S	71	153	224	0.00001
Citrobacter sp. RHBSTW-01044	2742678	S	70	1216	1286	0.00003
Citrobacter sp. FDAARGOS_156	1702170	S	38	66	104	0.00000
Citrobacter sp. C1	2769343	S	36	13	49	0.00000
Citrobacter sp. B72	2807631	S	31	90	121	0.00000
Citrobacter sp. RHBSTW-00524	2742653	S	18	50	68	0.00000
Citrobacter sp. RHBSTW-00986	2742675	S	18	59	77	0.00000
Citrobacter sp. RHB36-C18	2742627	S	16	53	69	0.00000
Citrobacter sp. RHB35-C17	2742625	S	15	29	44	0.00000
Citrobacter sp. TSA-1	184912	S	14	39	53	0.00000
Citrobacter sp. RHB35-C21	2742626	S	14	36	50	0.00000
Citrobacter sp. CFNIH10	1920110	S	12	39	51	0.00000
Citrobacter sp. LUTT5	2697370	S	10	45	55	0.00000
Citrobacter sp. RHBSTW-00127	2742636	S	10	264	274	0.00001
Citrobacter koseri	545	S	526	212	738	0.00002
Citrobacter farmeri	67824	S	341	53	394	0.00001
Citrobacter amalonaticus	35703	S	310	422	732	0.00002
Citrobacter tructae	2562449	S	244	20	264	0.00001
Citrobacter arsenatis	2546350	S	180	16	196	0.00001
Citrobacter europaeus	1914243	S	170	40	210	0.00001
Citrobacter enshiensis	2971264	S	164	5	169	0.00000
Citrobacter rodentium	67825	S	122	14	136	0.00000
Citrobacter pasteurii	1563222	S	65	83	148	0.00000
Escherichia coli	562	S	8207	24596	32803	0.00086
Escherichia albertii	208962	S	469	63	532	0.00001
Escherichia fergusonii	564	S	180	176	356	0.00001
Escherichia marmotae	1499973	S	176	16	192	0.00001
Escherichia sp. E4742	2044467	S	22	1	23	0.00000
Escherichia ruysiae	2608867	S	18	8	26	0.00000
Enterobacter hormaechei	158836	S	1116	2934	4050	0.00011
Enterobacter cloacae	550	S	676	273	949	0.00002
Enterobacter asburiae	61645	S	638	480	1118	0.00003
Enterobacter roggenkampii	1812935	S	491	218	709	0.00002
Enterobacter kobei	208224	S	387	548	935	0.00002
Enterobacter ludwigii	299767	S	359	267	626	0.00002
Enterobacter cancerogenus	69218	S	282	20	302	0.00001
Enterobacter chengduensis	2494701	S	178	39	217	0.00001
Enterobacter sichuanensis	2071710	S	85	9	94	0.00000
Enterobacter chuandaensis	2497875	S	53	9	62	0.00000
Enterobacter cloacae complex sp.	2027919	S	24	13	37	0.00000
Enterobacter sp. BIDMC 29	1329841	S	11	11	22	0.00000
Enterobacter pasteurii	3029761	S	23	5	28	0.00000
Enterobacter sp. SA197	2937860	S	134	3	137	0.00000
Enterobacter sp. RHBSTW-00994	2742676	S	125	5	130	0.00000
Enterobacter sp. ECC-175	3116479	S	89	4	93	0.00000
Enterobacter sp. ECC-019	3116478	S	86	16	102	0.00000
Enterobacter sp. RHBSTW-00175	2742639	S	71	40	111	0.00000
Enterobacter sp. C2	2870346	S	60	1	61	0.00000
Enterobacter sp. CP102	2976431	S	59	4	63	0.00000
Enterobacter sp. ECC-219	3116480	S	42	4	46	0.00000
Enterobacter sp. SES19	2705458	S	42	25	67	0.00000
Enterobacter sp. SGAir0187	2836161	S	40	12	52	0.00000
Enterobacter sp. ECC-249	3116481	S	32	8	40	0.00000
Enterobacter sp. PGRG2	3104013	S	30	37	67	0.00000
