name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nitrobacteraceae	41294	F	128335	3493	131828	0.00567
Rhizobiaceae	82115	F	126189	27568	153757	0.00661
Phyllobacteriaceae	69277	F	112325	19651	131976	0.00568
Methylobacteriaceae	119045	F	33453	1659	35112	0.00151
Devosiaceae	2831106	F	25971	887	26858	0.00115
Boseaceae	2831100	F	19013	942	19955	0.00086
Stappiaceae	2821832	F	15708	2934	18642	0.00080
Hyphomicrobiaceae	45401	F	15227	221	15448	0.00066
Methylocystaceae	31993	F	14424	430	14854	0.00064
Xanthobacteraceae	335928	F	14382	1146	15528	0.00067
Bartonellaceae	772	F	12474	668	13142	0.00057
Brucellaceae	118882	F	10884	4292	15176	0.00065
Reyranellaceae	2844375	F	10415	232	10647	0.00046
Aurantimonadaceae	255475	F	9431	8126	17557	0.00075
Ahrensiaceae	2829814	F	4708	852	5560	0.00024
Parvibaculaceae	2813035	F	4492	1352	5844	0.00025
Beijerinckiaceae	45404	F	4380	111	4491	0.00019
Pleomorphomonadaceae	2843308	F	3304	759	4063	0.00017
Blastochloridaceae	2831090	F	3252	278	3530	0.00015
Kaistiaceae	2831111	F	2910	234	3144	0.00014
Phreatobacteraceae	2843305	F	2870	150	3020	0.00013
Amorphaceae	2685818	F	2578	77	2655	0.00011
Cohaesibacteraceae	655351	F	2497	62	2559	0.00011
Chelatococcaceae	2036754	F	1630	156	1786	0.00008
Alsobacteraceae	2792775	F	1446	109	1555	0.00007
Ancalomicrobiaceae	2172021	F	1268	99	1367	0.00006
Terrirubraceae	3142785	F	1182	23	1205	0.00005
Salinarimonadaceae	2137278	F	934	75	1009	0.00004
Aestuariivirgaceae	2650922	F	746	17	763	0.00003
Rhodoligotrophaceae	3149308	F	708	11	719	0.00003
Methylopilaceae	3149309	F	668	28	696	0.00003
Lichenihabitantaceae	2723775	F	617	13	630	0.00003
Afifellaceae	2829802	F	394	62	456	0.00002
Salaquimonadaceae	3149307	F	268	4	272	0.00001
Coralliovaceae	3228937	F	144	3	147	0.00001
Paracoccaceae	31989	F	92900	14734	107634	0.00463
Roseobacteraceae	2854170	F	53724	8686	62410	0.00268
Sphingomonadaceae	41297	F	69729	7117	76846	0.00330
Erythrobacteraceae	335929	F	30227	1426	31653	0.00136
Sphingopyxidaceae	3423718	F	14579	2122	16701	0.00072
Sphingobiaceae	3423717	F	11258	4944	16202	0.00070
Sphingorhabdaceae	3423719	F	8392	122	8514	0.00037
Sphingosinicellaceae	2820280	F	3802	755	4557	0.00020
Rhizorhabdaceae	3423714	F	2119	731	2850	0.00012
Sphingomicrobiaceae	3423713	F	1884	47	1931	0.00008
Blastomonadaceae	3423720	F	1198	77	1275	0.00005
Parasphingopyxidaceae	3423716	F	871	9	880	0.00004
Zymomonadaceae	2844881	F	487	130	617	0.00003
Aquisediminimonadaceae	3423715	F	181	1	182	0.00001
Azospirillaceae	2829815	F	20788	1291	22079	0.00095
Rhodospirillaceae	41295	F	8835	708	9543	0.00041
Rhodovibrionaceae	2844403	F	4386	79	4465	0.00019
Thalassospiraceae	2844866	F	4216	218	4434	0.00019
Dongiaceae	3031144	F	2542	77	2619	0.00011
Thalassobaculaceae	2844864	F	2152	197	2349	0.00010
Novispirillaceae	3031145	F	2056	99	2155	0.00009
Terasakiellaceae	2813951	F	1857	17	1874	0.00008
Aestuariispiraceae	3466454	F	1126	8	1134	0.00005
Stellaceae	2844601	F	735	17	752	0.00003
Magnetovibrionaceae	3031143	F	670	13	683	0.00003
Zavarziniaceae	2844877	F	550	9	559	0.00002
Magnetospirillaceae	3036766	F	411	270	681	0.00003
Caulobacteraceae	76892	F	43566	5333	48899	0.00210
Acetobacteraceae	433	F	20285	1095	21380	0.00092
Roseomonadaceae	3385906	F	13277	885	14162	0.00061
Acidocellaceae	3385905	F	1891	34	1925	0.00008
Elioraeaceae	2690195	F	426	5	431	0.00002
Anaplasmataceae	942	F	8783	826	9609	0.00041
Rickettsiaceae	775	F	7589	135	7724	0.00033
Candidatus Deianiraeaceae	2603433	F	913	7	920	0.00004
Candidatus Midichloriaceae	1328881	F	820	462	1282	0.00006
Candidatus Pelagibacteraceae	1655514	F	9610	317	9927	0.00043
Maricaulaceae	2800061	F	5691	740	6431	0.00028
Robiginitomaculaceae	2800062	F	2143	5	2148	0.00009
Geminicoccaceae	2066434	F	5593	1609	7202	0.00031
Hyphomonadaceae	69657	F	4605	246	4851	0.00021
Parvularculaceae	255474	F	3407	182	3589	0.00015
Holosporaceae	44746	F	1371	6	1377	0.00006
Candidatus Paracaedibacteraceae	1777752	F	1305	7	1312	0.00006
Candidatus Nucleicultricaceae	3399800	F	453	6	459	0.00002
Emcibacteraceae	2066491	F	2626	117	2743	0.00012
Temperatibacteraceae	1549128	F	1384	12	1396	0.00006
Kordiimonadaceae	1331809	F	836	8	844	0.00004
Minwuiaceae	2493628	F	1476	49	1525	0.00007
Candidatus Puniceispirillaceae	3119833	F	861	17	878	0.00004
Candidatus Levibacteraceae	3457285	F	271	2	273	0.00001
Sneathiellaceae	510685	F	891	12	903	0.00004
Radicibacteraceae	3462473	F	396	91	487	0.00002
Burkholderiaceae	119060	F	126047	27699	153746	0.00661
Comamonadaceae	80864	F	75997	19882	95879	0.00412
Alcaligenaceae	506	F	45830	10521	56351	0.00242
Oxalobacteraceae	75682	F	45684	2258	47942	0.00206
Sphaerotilaceae	2975441	F	23095	14270	37365	0.00161
Sutterellaceae	995019	F	1817	45	1862	0.00008
Neisseriaceae	481	F	33614	2116	35730	0.00154
Chitinibacteraceae	2897177	F	9449	2390	11839	0.00051
Chromobacteriaceae	1499392	F	8601	537	9138	0.00039
Aquaspirillaceae	2897176	F	1260	489	1749	0.00008
Nitrosomonadaceae	206379	F	8366	552	8918	0.00038
Methylophilaceae	32011	F	6469	217	6686	0.00029
Sterolibacteriaceae	2008793	F	2772	553	3325	0.00014
Thiobacillaceae	2008790	F	2702	991	3693	0.00016
Sulfuricellaceae	2772226	F	2519	218	2737	0.00012
Gallionellaceae	90627	F	2439	139	2578	0.00011
Usitatibacteraceae	2803844	F	1832	32	1864	0.00008
Zoogloeaceae	2008794	F	10037	3315	13352	0.00057
Rhodocyclaceae	75787	F	6122	1384	7506	0.00032
Azonexaceae	2008795	F	5919	674	6593	0.00028
Fluviibacteraceae	2808923	F	185	1445	1630	0.00007
Casimicrobiaceae	2705999	F	353	890	1243	0.00005
Ferrovaceae	1442156	F	152	2	154	0.00001
Acidithiobacillaceae	225058	F	3154	42	3196	0.00014
Thermithiobacillaceae	225059	F	872	251	1123	0.00005
Magnetococcaceae	1191479	F	1066	1	1067	0.00005
Mariprofundaceae	580372	F	536	2	538	0.00002
Hydrogenophilaceae	206349	F	455	36	491	0.00002
Isosphaeraceae	1763524	F	31040	621	31661	0.00136
Pirellulaceae	2691357	F	18202	1003	19205	0.00083
Lacipirellulaceae	2691359	F	10585	200	10785	0.00046
Thermoguttaceae	2691358	F	593	8	601	0.00003
Planctomycetaceae	126	F	25583	1316	26899	0.00116
Gemmataceae	1914233	F	12396	4084	16480	0.00071
Kolteriaceae	3444226	F	1757	0	1757	0.00008
Sedimentisphaeraceae	2483367	F	4019	1741	5760	0.00025
Anaerohalosphaeraceae	2690158	F	472	0	472	0.00002
Phycisphaeraceae	666507	F	2448	18	2466	0.00011
Tepidisphaeraceae	1771355	F	1272	1076	2348	0.00010
Candidatus Uabimicrobiaceae	2897348	F	2614	0	2614	0.00011
Candidatus Brocadiaceae	1127830	F	2087	0	2087	0.00009
Akkermansiaceae	1647988	F	20868	2105	22973	0.00099
Verrucomicrobiaceae	203557	F	11304	177	11481	0.00049
Fontisphaeraceae	3050006	F	555	0	555	0.00002
Opitutaceae	134623	F	10119	119	10238	0.00044
Alterococcaceae	3056375	F	1224	25	1249	0.00005
Coraliomargaritaceae	3056371	F	3076	0	3076	0.00013
Cerasicoccaceae	3056374	F	807	761	1568	0.00007
Methylacidiphilaceae	717964	F	2063	1526	3589	0.00015
Parachlamydiaceae	92713	F	4420	212	4632	0.00020
Candidatus Rhabdochlamydiaceae	689704	F	1035	52	1087	0.00005
Waddliaceae	92714	F	882	105	987	0.00004
Simkaniaceae	92712	F	570	17	587	0.00003
Chlamydiaceae	809	F	5567	519	6086	0.00026
Lentisphaeraceae	566277	F	5030	0	5030	0.00022
Tichowtungiaceae	2907186	F	3034	22	3056	0.00013
Kiritimatiellaceae	1921783	F	1535	2579	4114	0.00018
Desulfovibrionaceae	194924	F	71961	8770	80731	0.00347
Desulfomicrobiaceae	213116	F	2698	172	2870	0.00012
Desulfohalobiaceae	213117	F	556	7	563	0.00002
Geobacteraceae	213422	F	12278	1166	13444	0.00058
Desulfuromonadaceae	213421	F	4314	1274	5588	0.00024
Syntrophotaleaceae	2812024	F	2933	83	3016	0.00013
Geoalkalibacteraceae	3031665	F	1171	406	1577	0.00007
Desulfosarcinaceae	3031624	F	4231	111	4342	0.00019
Desulfobacteraceae	213119	F	3482	64	3546	0.00015
Desulfococcaceae	2931039	F	3220	100	3320	0.00014
Desulfatibacillaceae	3031627	F	1303	4	1307	0.00006
Desulfolunaceae	3031622	F	1006	4	1010	0.00004
Desulfosudaceae	2904715	F	514	4	518	0.00002
Desulfocapsaceae	2886822	F	3591	87	3678	0.00016
Desulfobulbaceae	213121	F	3157	383	3540	0.00015
Thermodesulfobacteriaceae	188711	F	1776	48	1824	0.00008
Thermodesulfatatoraceae	3031464	F	229	5	234	0.00001
Desulfarculaceae	453228	F	1769	384	2153	0.00009
Syntrophaceae	213468	F	960	18	978	0.00004
Syntrophobacteraceae	213465	F	718	102	820	0.00004
Candidatus Desulfofervidaceae	1902584	F	467	2	469	0.00002
Desulfomonilaceae	3031658	F	467	0	467	0.00002
Desulfobaccaceae	3031656	F	246	0	246	0.00001
Campylobacteraceae	72294	F	36335	5217	41552	0.00179
Arcobacteraceae	2808963	F	34764	1835	36599	0.00157
Sulfurimonadaceae	2771471	F	14073	370	14443	0.00062
Helicobacteraceae	72293	F	13284	436	13720	0.00059
Sulfurospirillaceae	2932623	F	8390	168	8558	0.00037
Hydrogenimonadaceae	292630	F	3892	464	4356	0.00019
Sulfurovaceae	2771472	F	3219	190	3409	0.00015
Nautiliaceae	224467	F	3809	77	3886	0.00017
Nitratiruptoraceae	2795691	F	3166	322	3488	0.00015
Hippeaceae	3048035	F	125	2	127	0.00001
