name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Flavobacterium eburneipallidum	3003263	S	366	26	392	0.00001
Flavobacterium alkalisoli	2602769	S	360	13	373	0.00001
Flavobacterium microcysteis	2596891	S	352	61	413	0.00002
Flavobacterium ammonificans	1751056	S	335	50	385	0.00001
uncultured Flavobacterium sp.	165435	S	329	65	394	0.00001
Flavobacterium gyeonganense	1310418	S	306	124	430	0.00002
Flavobacterium okayamense	2830782	S	306	75	381	0.00001
Flavobacterium acetivorans	2893883	S	297	41	338	0.00001
Flavobacterium praedii	3002900	S	295	1237	1532	0.00006
Flavobacterium cyclinae	2895947	S	281	53	334	0.00001
Flavobacterium oreochromis	2906078	S	254	58	312	0.00001
Flavobacterium rivulicola	2732161	S	247	30	277	0.00001
Flavobacterium ammoniigenes	1751095	S	246	32	278	0.00001
Flavobacterium tructae	1114873	S	239	289	528	0.00002
Flavobacterium ginsengisoli	871694	S	182	86	268	0.00001
Flavobacterium nitrogenifigens	1617283	S	144	131	275	0.00001
Flavobacterium luteolum	3003259	S	138	103	241	0.00001
Flavobacterium covae	2906076	S	23	660	683	0.00003
Capnocytophaga haemolytica	45243	S	3233	136	3369	0.00013
Capnocytophaga granulosa	45242	S	2385	66	2451	0.00009
Capnocytophaga ochracea	1018	S	2305	2304	4609	0.00017
Capnocytophaga sp. ARDL2	3238809	S	548	63	611	0.00002
Capnocytophaga sp. oral taxon 878	1316596	S	489	90	579	0.00002
Capnocytophaga sp. H2931	1945657	S	372	1718	2090	0.00008
Capnocytophaga sp. oral taxon 323	1705617	S	218	370	588	0.00002
Capnocytophaga sp. oral taxon 864	1316593	S	56	83	139	0.00001
Capnocytophaga sp. oral taxon 902	2748316	S	39	118	157	0.00001
Capnocytophaga endodontalis	2708117	S	2023	572	2595	0.00010
Capnocytophaga canimorsus	28188	S	1750	255	2005	0.00008
Capnocytophaga sputigena	1019	S	1034	187	1221	0.00005
Capnocytophaga stomatis	1848904	S	836	89	925	0.00003
Capnocytophaga cynodegmi	28189	S	794	149	943	0.00004
Capnocytophaga gingivalis	1017	S	699	35	734	0.00003
Capnocytophaga leadbetteri	327575	S	314	820	1134	0.00004
Capnocytophaga canis	1848903	S	89	241	330	0.00001
Polaribacter sp. HL-MS24	3077735	S	1833	438	2271	0.00009
Polaribacter sp. NJDZ03	2855841	S	632	272	904	0.00003
Polaribacter sp. KT25b	1855336	S	492	44	536	0.00002
Polaribacter sp. ALD11	2058137	S	399	99	498	0.00002
Polaribacter sp. SA4-12	1312072	S	358	47	405	0.00002
Polaribacter sp. L3A8	2686361	S	337	105	442	0.00002
Polaribacter sp. MED152	313598	S	317	32	349	0.00001
Polaribacter sp. Q13	2806551	S	282	57	339	0.00001
Polaribacter sp. R77954	3093870	S	276	23	299	0.00001
Polaribacter sp. KT 15	1896175	S	260	359	619	0.00002
Polaribacter sp. SA4-10	754397	S	256	24	280	0.00001
Polaribacter sp. Hel1_33_78	1336804	S	235	31	266	0.00001
Polaribacter sp. AHE13PA	2745562	S	80	241	321	0.00001
Polaribacter sp. BM10	1529069	S	77	62	139	0.00001
Polaribacter sp. R2A056_3_33	2745563	S	42	132	174	0.00001
Polaribacter sp. HaHaR_3_91	2745561	S	36	119	155	0.00001
Polaribacter reichenbachii	996801	S	1075	97	1172	0.00004
Polaribacter tangerinus	1920034	S	732	99	831	0.00003
Polaribacter pectinis	2738844	S	640	133	773	0.00003
Polaribacter dokdonensis	326329	S	448	64	512	0.00002
Polaribacter marinivivus	1524260	S	424	159	583	0.00002
Polaribacter litorisediminis	1908341	S	394	38	432	0.00002
Polaribacter vadi	1774273	S	381	39	420	0.00002
Polaribacter batillariae	2808900	S	378	29	407	0.00002
Polaribacter cellanae	2818493	S	349	25	374	0.00001
Polaribacter pacificus	1775173	S	344	93	437	0.00002
Polaribacter haliotis	1888915	S	339	69	408	0.00002
Polaribacter staleyi	2022337	S	334	417	751	0.00003
Polaribacter sejongensis	985043	S	276	97	373	0.00001
Polaribacter gangjinensis	574710	S	244	56	300	0.00001
Polaribacter marinaquae	1642819	S	195	282	477	0.00002
Polaribacter huanghezhanensis	1354726	S	167	16	183	0.00001
Polaribacter atrinae	1333662	S	152	70	222	0.00001
Polaribacter butkevichii	218490	S	127	175	302	0.00001
Tenacibaculum sp. nBUS_03	3395320	S	1298	126	1424	0.00005
Tenacibaculum sp. C7A-26P2	3447504	S	388	40	428	0.00002
Tenacibaculum sp. SZ-18	754423	S	369	43	412	0.00002
Tenacibaculum sp. ZS6-P6	3447503	S	285	182	467	0.00002
Tenacibaculum sp. A30	3442644	S	233	182	415	0.00002
Tenacibaculum sp. IMCC1	3479274	S	127	1135	1262	0.00005
Tenacibaculum sp. HL-MS23	3077734	S	102	1546	1648	0.00006
Tenacibaculum maritimum	107401	S	1188	192	1380	0.00005
Tenacibaculum aestuariivivum	2006131	S	831	314	1145	0.00004
Tenacibaculum insulae	2029677	S	782	223	1005	0.00004
Tenacibaculum tangerinum	3038772	S	777	90	867	0.00003
Tenacibaculum ovolyticum	104270	S	645	183	828	0.00003
Tenacibaculum vairaonense	3137860	S	487	51	538	0.00002
Tenacibaculum platacis	3137852	S	467	39	506	0.00002
Tenacibaculum retecalamus	3018315	S	465	139	604	0.00002
Tenacibaculum pacificus	3018314	S	379	197	576	0.00002
Tenacibaculum jejuense	584609	S	378	41	419	0.00002
Tenacibaculum soleae	447689	S	340	145	485	0.00002
Tenacibaculum todarodis	1850252	S	301	71	372	0.00001
Tenacibaculum polynesiense	3137857	S	248	34	282	0.00001
Tenacibaculum ascidiaceicola	1699411	S	194	39	233	0.00001
Tenacibaculum finnmarkense	2781243	S	156	76	232	0.00001
Tenacibaculum dicentrarchi	669041	S	151	111	262	0.00001
Tenacibaculum singaporense	2358479	S	100	60	160	0.00001
Tenacibaculum mesophilum	104268	S	99	355	454	0.00002
Flagellimonas sp.	2058762	S	4479	1328	5807	0.00022
Flagellimonas sp. HMM57	2905121	S	665	19	684	0.00003
Flagellimonas sp. CMM7	2654676	S	224	26	250	0.00001
Flagellimonas ruestringensis	111501	S	960	41	1001	0.00004
Flagellimonas lutaonensis	516051	S	959	290	1249	0.00005
Flagellimonas oceani	2698672	S	637	370	1007	0.00004
Flagellimonas ulvae	3410790	S	598	9	607	0.00002
Flagellimonas rhodophyticola	3410791	S	453	25	478	0.00002
Flagellimonas aurea	2915619	S	432	133	565	0.00002
Flagellimonas alginilytica	3177515	S	326	1046	1372	0.00005
Flagellimonas maritima	1383885	S	273	6	279	0.00001
Flagellimonas alvinocaridis	2530200	S	236	9	245	0.00001
Flagellimonas cixiensis	3228750	S	186	5	191	0.00001
Flagellimonas marinaquae	254955	S	150	234	384	0.00001
Winogradskyella sp. MH6	2929510	S	781	143	924	0.00003
Winogradskyella sp. PC-19	754417	S	585	179	764	0.00003
Winogradskyella sp. HaHa_3_26	2749995	S	471	211	682	0.00003
Winogradskyella sp. HB-48	3416808	S	456	61	517	0.00002
Winogradskyella sp. J14-2	1936080	S	421	54	475	0.00002
Winogradskyella sp.	1883156	S	320	11	331	0.00001
Winogradskyella sp. R77965	3093872	S	315	34	349	0.00001
Winogradskyella sp. PC D3.3	3479081	S	229	66	295	0.00001
Winogradskyella sp. PG-2	754409	S	199	20	219	0.00001
Winogradskyella sp. MIT101101	3098297	S	126	156	282	0.00001
Winogradskyella forsetii	2686077	S	1697	519	2216	0.00008
Winogradskyella sediminis	1382466	S	411	112	523	0.00002
Winogradskyella schleiferi	2686078	S	404	199	603	0.00002
Winogradskyella helgolandensis	2697010	S	384	87	471	0.00002
Winogradskyella ouciana	2608631	S	107	143	250	0.00001
Maribacter sp. BPC-D8	3053613	S	552	140	692	0.00003
Maribacter sp. LLG6340-A2	3160834	S	479	73	552	0.00002
Maribacter sp. R86514	3093854	S	477	140	617	0.00002
Maribacter sp. MJ134	2496865	S	452	229	681	0.00003
Maribacter sp. IgM3_T14_3	3415140	S	364	113	477	0.00002
Maribacter sp. HTCC2170	313603	S	345	12	357	0.00001
Maribacter sp. X9	3402159	S	342	16	358	0.00001
Maribacter sp. R77961	3093871	S	340	137	477	0.00002
Maribacter sp. 1_2014MBL_MicDiv	1644130	S	49	212	261	0.00001
Maribacter halichondriae	2980554	S	502	12	514	0.00002
Maribacter cobaltidurans	1178778	S	440	510	950	0.00004
Maribacter litopenaei	2976127	S	380	52	432	0.00002
Maribacter aestuarii	1130723	S	285	43	328	0.00001
Maribacter litoralis	2059726	S	225	69	294	0.00001
Maribacter hydrothermalis	1836467	S	199	17	216	0.00001
Maribacter dokdonensis	320912	S	152	301	453	0.00002
Aquimarina sp. TRL1	2736252	S	1409	185	1594	0.00006
Aquimarina sp. AD10	1714849	S	685	41	726	0.00003
Aquimarina sp. ERC-38	2949996	S	636	27	663	0.00002
Aquimarina sp. AD1	1714848	S	433	545	978	0.00004
Aquimarina sp. BL5	1714860	S	382	35	417	0.00002
Aquimarina sp. LLG6339-5	3160830	S	146	165	311	0.00001
Aquimarina sp. Aq107	1191912	S	110	144	254	0.00001
Aquimarina muelleri	279356	S	519	49	568	0.00002
Aquimarina rhodophyticola	3342246	S	448	45	493	0.00002
Aquimarina besae	3342247	S	442	42	484	0.00002
Aquimarina macrocephali	666563	S	419	28	447	0.00002
Lacinutrix sp. WUR7	2653681	S	2810	533	3343	0.00013
Lacinutrix sp. 5H-3-7-4	983544	S	709	349	1058	0.00004
Lacinutrix sp. Bg11-31	2057808	S	303	61	364	0.00001
Lacinutrix neustonica	2980107	S	732	308	1040	0.00004
Lacinutrix undariae	1639656	S	660	318	978	0.00004
Lacinutrix venerupis	1486034	S	418	181	599	0.00002
Zobellia laminariae	248906	S	1943	143	2086	0.00008
Zobellia russellii	248907	S	1542	128	1670	0.00006
Zobellia alginiliquefaciens	3032586	S	900	72	972	0.00004
Zobellia galactanivorans	63186	S	896	44	940	0.00004
Zobellia nedashkovskayae	2779510	S	514	68	582	0.00002
Formosa sp. L2A11	2686363	S	1520	273	1793	0.00007
Formosa sp. Hel3_A1_48	1336795	S	757	330	1087	0.00004
Formosa sp. Hel1_31_208	1798225	S	456	53	509	0.00002
Formosa sp. Hel1_33_131	1336794	S	451	27	478	0.00002
Formosa sp. A9	3442641	S	350	35	385	0.00001
Formosa sp. 3Alg 14/1	3382190	S	230	131	361	0.00001
Formosa sp. 4Alg 33	3382189	S	219	124	343	0.00001
Formosa sediminum	2594004	S	679	98	777	0.00003
Formosa agariphila	320324	S	408	121	529	0.00002
Myroides sp. JBRI-B21084	3119977	S	913	290	1203	0.00005
Myroides sp. ZB35	1458492	S	108	304	412	0.00002
Myroides sp. A21	1583100	S	94	277	371	0.00001
Myroides odoratus	256	S	719	37	756	0.00003
Myroides fluvii	2572594	S	375	36	411	0.00002
Myroides albus	2562892	S	354	114	468	0.00002
Myroides phaeus	702745	S	306	182	488	0.00002
