name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Flavobacterium sp. LPB0248	2614441	S	298	178	476	0.00001
Flavobacterium sp. MMS24-S5	3416605	S	291	87	378	0.00001
Flavobacterium sp. WC2430	3234137	S	204	339	543	0.00001
Flavobacterium sp. TN-1	3463858	S	199	13451	13650	0.00035
Flavobacterium sp. WC2429	3234140	S	135	2750	2885	0.00007
Flavobacterium sp. WC2409	3234139	S	78	718	796	0.00002
Flavobacterium sp. WC2421	3234138	S	77	768	845	0.00002
Flavobacterium sp. WC2416	3234141	S	67	2191	2258	0.00006
Flavobacterium anhuiense	459526	S	2977	601	3578	0.00009
Flavobacterium faecale	1355330	S	2528	228	2756	0.00007
Flavobacterium aquiphilum	3003261	S	2338	150	2488	0.00006
Flavobacterium magnum	2162713	S	2330	83	2413	0.00006
Flavobacterium kingsejongi	1678728	S	2250	272	2522	0.00006
Flavobacterium psychrotrophum	2294119	S	2113	53	2166	0.00005
Flavobacterium ginsenosidimutans	687844	S	2097	460	2557	0.00006
Flavobacterium album	2175091	S	2093	59	2152	0.00005
Flavobacterium gilvum	1492737	S	2052	106	2158	0.00005
Flavobacterium johnsoniae	986	S	1980	1350	3330	0.00008
Flavobacterium limnophilum	3003262	S	1887	137	2024	0.00005
Flavobacterium microcysteis	2596891	S	1801	312	2113	0.00005
Flavobacterium nackdongense	2547394	S	1773	61	1834	0.00005
Flavobacterium sediminis	2201181	S	1689	1609	3298	0.00008
Flavobacterium soyae	2903098	S	1649	237	1886	0.00005
uncultured Flavobacterium sp.	165435	S	1530	210	1740	0.00004
Flavobacterium cerinum	2502784	S	1489	117	1606	0.00004
Flavobacterium marginilacus	3003256	S	1482	83	1565	0.00004
Flavobacterium adiutor	3400345	S	1424	190	1614	0.00004
Flavobacterium gelatinilyticum	3003260	S	1390	206	1596	0.00004
Flavobacterium eburneipallidum	3003263	S	1374	75	1449	0.00004
Flavobacterium humidisoli	2937442	S	1365	392	1757	0.00004
Flavobacterium inviolabile	2748320	S	1255	97	1352	0.00003
Flavobacterium commune	1306519	S	1243	91	1334	0.00003
Flavobacterium azooxidireducens	1871076	S	1241	43	1284	0.00003
Flavobacterium acetivorans	2893883	S	1229	124	1353	0.00003
Flavobacterium crassostreae	1763534	S	1188	121	1309	0.00003
Flavobacterium dauae	1563479	S	1171	335	1506	0.00004
Flavobacterium lacustre	3016339	S	1162	84	1246	0.00003
Flavobacterium mekongense	3379707	S	1124	60	1184	0.00003
Flavobacterium crocinum	2183896	S	1122	249	1371	0.00003
Flavobacterium ammonificans	1751056	S	1118	119	1237	0.00003
Flavobacterium alkalisoli	2602769	S	1103	35	1138	0.00003
Flavobacterium psychrophilum	96345	S	1084	99	1183	0.00003
Flavobacterium pallidum	2172098	S	1074	38	1112	0.00003
Flavobacterium fluviale	2249356	S	1028	253	1281	0.00003
Flavobacterium panacagri	3034146	S	943	210	1153	0.00003
Flavobacterium rivulicola	2732161	S	935	92	1027	0.00003
Flavobacterium cupriresistens	2893885	S	922	103	1025	0.00003
Flavobacterium davisii	2906077	S	921	162	1083	0.00003
Flavobacterium arcticum	1784713	S	912	49	961	0.00002
Flavobacterium sangjuense	2518177	S	910	31	941	0.00002
Flavobacterium nitratireducens	992289	S	907	69	976	0.00002
Flavobacterium ardleyense	2038737	S	901	44	945	0.00002
Flavobacterium collinsii	1114861	S	875	203	1078	0.00003
Flavobacterium bizetiae	2704140	S	858	145	1003	0.00003
Flavobacterium flavigenum	3003258	S	820	178	998	0.00003
Flavobacterium columnare	996	S	815	497	1312	0.00003
Flavobacterium gyeonganense	1310418	S	815	216	1031	0.00003
Flavobacterium agricola	2870839	S	791	134	925	0.00002
Flavobacterium endoglycinae	2816357	S	785	71	856	0.00002
Flavobacterium ginsengisoli	871694	S	779	241	1020	0.00003
Flavobacterium aestivum	3003257	S	765	47	812	0.00002
Flavobacterium litorale	2856519	S	756	29	785	0.00002
Flavobacterium flavipigmentatum	2893884	S	730	71	801	0.00002
Flavobacterium indicum	312277	S	724	44	768	0.00002
Flavobacterium ovatum	1928857	S	708	61	769	0.00002
Flavobacterium luteolum	3003259	S	701	341	1042	0.00003
Flavobacterium branchiophilum	55197	S	629	21	650	0.00002
Flavobacterium pectinovorum	29533	S	621	73	694	0.00002
Flavobacterium oreochromis	2906078	S	604	105	709	0.00002
Flavobacterium haoranii	683124	S	603	143	746	0.00002
Flavobacterium galactosidilyticum	2893886	S	579	80	659	0.00002
Flavobacterium nitrogenifigens	1617283	S	549	323	872	0.00002
Flavobacterium ammoniigenes	1751095	S	522	51	573	0.00001
Flavobacterium okayamense	2830782	S	520	114	634	0.00002
Flavobacterium cyclinae	2895947	S	491	70	561	0.00001
Flavobacterium tructae	1114873	S	429	335	764	0.00002
Flavobacterium nakdongense	3073563	S	427	25	452	0.00001
Flavobacterium capsici	3075618	S	417	18	435	0.00001
Flavobacterium channae	2897181	S	367	81	448	0.00001
Flavobacterium praedii	3002900	S	208	551	759	0.00002
Flavobacterium covae	2906076	S	72	1308	1380	0.00003
Capnocytophaga sp. oral taxon 878	1316596	S	1033	184	1217	0.00003
Capnocytophaga sp. ARDL2	3238809	S	735	87	822	0.00002
Capnocytophaga sp. oral taxon 323	1705617	S	441	750	1191	0.00003
Capnocytophaga sp. H2931	1945657	S	249	1175	1424	0.00004
Capnocytophaga sp. oral taxon 864	1316593	S	231	352	583	0.00001
Capnocytophaga sp. oral taxon 902	2748316	S	181	594	775	0.00002
Capnocytophaga sp. H4358	1945658	S	154	777	931	0.00002
Capnocytophaga haemolytica	45243	S	2677	104	2781	0.00007
Capnocytophaga canimorsus	28188	S	2442	458	2900	0.00007
Capnocytophaga granulosa	45242	S	2152	52	2204	0.00006
Capnocytophaga sputigena	1019	S	1917	337	2254	0.00006
Capnocytophaga stomatis	1848904	S	1430	157	1587	0.00004
Capnocytophaga gingivalis	1017	S	1387	72	1459	0.00004
Capnocytophaga ochracea	1018	S	1377	1578	2955	0.00007
Capnocytophaga endodontalis	2708117	S	1198	357	1555	0.00004
Capnocytophaga leadbetteri	327575	S	644	1959	2603	0.00007
Capnocytophaga cynodegmi	28189	S	610	118	728	0.00002
Capnocytophaga canis	1848903	S	228	726	954	0.00002
Flagellimonas sp.	2058762	S	7301	2509	9810	0.00025
Flagellimonas sp. HMM57	2905121	S	789	25	814	0.00002
Flagellimonas sp. CMM7	2654676	S	587	85	672	0.00002
Flagellimonas sp. MMG031	3158549	S	66	495	561	0.00001
Flagellimonas ruestringensis	111501	S	1397	80	1477	0.00004
Flagellimonas oceani	2698672	S	1247	973	2220	0.00006
Flagellimonas aurea	2915619	S	1213	476	1689	0.00004
Flagellimonas alvinocaridis	2530200	S	1178	65	1243	0.00003
Flagellimonas lutaonensis	516051	S	1166	443	1609	0.00004
Flagellimonas rhodophyticola	3410791	S	1111	73	1184	0.00003
Flagellimonas maritima	1383885	S	783	21	804	0.00002
Flagellimonas ulvae	3410790	S	761	13	774	0.00002
Flagellimonas cixiensis	3228750	S	653	20	673	0.00002
Flagellimonas marinaquae	254955	S	389	870	1259	0.00003
Flagellimonas alginilytica	3177515	S	223	1011	1234	0.00003
Polaribacter sp. SA4-12	1312072	S	688	105	793	0.00002
Polaribacter sp. Hel1_33_78	1336804	S	618	97	715	0.00002
Polaribacter sp. Q13	2806551	S	446	105	551	0.00001
Polaribacter sp. HL-MS24	3077735	S	436	109	545	0.00001
Polaribacter sp. KT25b	1855336	S	429	41	470	0.00001
Polaribacter sp. L3A8	2686361	S	417	147	564	0.00001
Polaribacter sp. R77954	3093870	S	380	36	416	0.00001
Polaribacter sp. ALD11	2058137	S	369	108	477	0.00001
Polaribacter sp. SA4-10	754397	S	355	40	395	0.00001
Polaribacter sp. HaHaR_3_91	2745561	S	342	760	1102	0.00003
Polaribacter sp. NJDZ03	2855841	S	331	167	498	0.00001
Polaribacter sp. MED152	313598	S	307	37	344	0.00001
Polaribacter sp. BM10	1529069	S	177	153	330	0.00001
Polaribacter sp. AHE13PA	2745562	S	142	295	437	0.00001
Polaribacter sp. R2A056_3_33	2745563	S	116	251	367	0.00001
Polaribacter sp. KT 15	1896175	S	74	113	187	0.00000
Polaribacter pacificus	1775173	S	919	308	1227	0.00003
Polaribacter litorisediminis	1908341	S	821	96	917	0.00002
Polaribacter vadi	1774273	S	705	84	789	0.00002
Polaribacter gangjinensis	574710	S	674	191	865	0.00002
Polaribacter tangerinus	1920034	S	632	100	732	0.00002
Polaribacter huanghezhanensis	1354726	S	614	71	685	0.00002
Polaribacter reichenbachii	996801	S	590	63	653	0.00002
Polaribacter batillariae	2808900	S	579	52	631	0.00002
Polaribacter sejongensis	985043	S	572	248	820	0.00002
Polaribacter haliotis	1888915	S	570	141	711	0.00002
Polaribacter pectinis	2738844	S	566	141	707	0.00002
Polaribacter cellanae	2818493	S	513	44	557	0.00001
Polaribacter staleyi	2022337	S	501	774	1275	0.00003
Polaribacter marinivivus	1524260	S	498	232	730	0.00002
Polaribacter atrinae	1333662	S	318	179	497	0.00001
Polaribacter dokdonensis	326329	S	241	42	283	0.00001
Polaribacter butkevichii	218490	S	150	256	406	0.00001
Polaribacter marinaquae	1642819	S	75	134	209	0.00001
Tenacibaculum sp. C7A-26P2	3447504	S	767	87	854	0.00002
Tenacibaculum sp. nBUS_03	3395320	S	578	57	635	0.00002
Tenacibaculum sp. A30	3442644	S	574	463	1037	0.00003
Tenacibaculum sp. SZ-18	754423	S	562	67	629	0.00002
Tenacibaculum sp. ZS6-P6	3447503	S	524	139	663	0.00002
Tenacibaculum sp. HL-MS23	3077734	S	98	362	460	0.00001
Tenacibaculum sp. IMCC1	3479274	S	44	290	334	0.00001
Tenacibaculum ovolyticum	104270	S	1084	292	1376	0.00003
Tenacibaculum retecalamus	3018315	S	827	203	1030	0.00003
Tenacibaculum vairaonense	3137860	S	825	95	920	0.00002
Tenacibaculum maritimum	107401	S	785	129	914	0.00002
Tenacibaculum ascidiaceicola	1699411	S	772	156	928	0.00002
Tenacibaculum platacis	3137852	S	731	66	797	0.00002
Tenacibaculum polynesiense	3137857	S	707	99	806	0.00002
