name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Pseudolysobacter	2709666	G	16	0	16	0.00000
Frateuria	70411	G	11	0	11	0.00000
Marinicella	863253	G	133	0	133	0.00002
Haemophilus	724	G	987	63	1050	0.00015
Pasteurella	745	G	547	41	588	0.00008
Mannheimia	75984	G	472	29	501	0.00007
Actinobacillus	713	G	416	24	440	0.00006
Gallibacterium	155493	G	388	33	421	0.00006
Aggregatibacter	416916	G	295	10	305	0.00004
Avibacterium	292486	G	282	15	297	0.00004
Lonepinella	53416	G	195	1	196	0.00003
Glaesserella	2094023	G	177	16	193	0.00003
Rodentibacter	1960084	G	155	2	157	0.00002
Phocoenobacter	146805	G	113	28	141	0.00002
Bisgaardia	109471	G	108	1	109	0.00002
Histophilus	214906	G	97	8	105	0.00002
Bibersteinia	476528	G	80	5	85	0.00001
Mergibacter	2899790	G	74	0	74	0.00001
Otariodibacter	1249016	G	60	0	60	0.00001
Basfia	697331	G	53	0	53	0.00001
Vespertiliibacter	1520333	G	50	0	50	0.00001
Testudinibacter	1755672	G	20	0	20	0.00000
Frederiksenia	1649317	G	16	0	16	0.00000
Legionella	445	G	3024	28	3052	0.00044
Fluoribacter	461	G	88	3	91	0.00001
Rickettsiella	59195	G	342	0	342	0.00005
Coxiella	776	G	207	156	363	0.00005
Aquicella	254245	G	96	0	96	0.00001
Candidiatus Paracoxiella	3405119	G	34	0	34	0.00000
Francisella	262	G	1522	7	1529	0.00022
Allofrancisella	1869285	G	249	1	250	0.00004
Thiomicrorhabdus	2039723	G	397	1	398	0.00006
Piscirickettsia	1237	G	308	0	308	0.00004
Methylophaga	40222	G	206	5	211	0.00003
Thiomicrospira	933	G	90	3	93	0.00001
Hydrogenovibrio	28884	G	81	5	86	0.00001
Thiosulfativibrio	2781120	G	59	0	59	0.00001
Cycloclasticus	34067	G	57	0	57	0.00001
Thiosulfatimonas	2781121	G	55	0	55	0.00001
Thiothrix	1030	G	270	0	270	0.00004
Beggiatoa	1021	G	118	0	118	0.00002
Cysteiniphilum	2056696	G	63	0	63	0.00001
Microbulbifer	48073	G	1532	10	1542	0.00022
Cellvibrio	10	G	300	1	301	0.00004
Teredinibacter	2425	G	276	0	276	0.00004
Agarilytica	2036021	G	143	0	143	0.00002
Simiduia	447467	G	124	0	124	0.00002
Saccharophagus	316625	G	111	0	111	0.00002
Maricurvus	1122283	G	95	0	95	0.00001
Agaribacterium	2038244	G	72	0	72	0.00001
Gilvimarinus	940550	G	65	0	65	0.00001
Marinagarivorans	1792291	G	58	0	58	0.00001
Marinimicrobium	359337	G	29	0	29	0.00000
Halioglobus	1217416	G	91	0	91	0.00001
Congregibacter	393661	G	65	2	67	0.00001
Luminiphilus	1341118	G	45	0	45	0.00001
Kineobactrum	2678529	G	39	0	39	0.00001
Candidatus Paraluminiphilus	3040948	G	20	0	20	0.00000
Spongiibacter	630749	G	51	1	52	0.00001
Oceanicoccus	1084558	G	46	0	46	0.00001
Zhongshania	1434050	G	18	0	18	0.00000
Porticoccus	1123967	G	12	0	12	0.00000
Aeromonas	642	G	2234	119	2353	0.00034
Oceanisphaera	225143	G	101	0	101	0.00001
Oceanimonas	129577	G	83	3	86	0.00001
Dongshaea	2802288	G	68	0	68	0.00001
Zobellella	347533	G	62	0	62	0.00001
Pseudaeromonas	1929090	G	53	0	53	0.00001
Tolumonas	43947	G	41	0	41	0.00001
Succinivibrio	83770	G	153	0	153	0.00002
Methylovulum	762296	G	673	1	674	0.00010
Methylomonas	416	G	611	1	612	0.00009
Methylobacter	429	G	216	2	218	0.00003
Methylotuvimicrobium	2822410	G	141	0	141	0.00002
Methylocaldum	73778	G	114	0	114	0.00002
Methylococcus	413	G	88	0	88	0.00001
Methylomicrobium	39773	G	77	0	77	0.00001
Methyloprofundus	1565313	G	59	0	59	0.00001
Methylomarinum	1221209	G	38	0	38	0.00001
Candidatus Methylospira	1808977	G	33	0	33	0.00000
Methylogaea	1295378	G	29	0	29	0.00000
Methylomagnum	1760987	G	21	0	21	0.00000
Candidatus Methylocalor	3135206	G	19	0	19	0.00000
Methylomarinovum	1486720	G	39	0	39	0.00001
Rheinheimera	67575	G	287	7	294	0.00004
Nitrosococcus	1227	G	211	0	211	0.00003
Candidatus Nitrosacidococcus	2796146	G	127	0	127	0.00002
Thiorhodovibrio	61593	G	64	0	64	0.00001
Thiodictyon	53392	G	58	0	58	0.00001
Candidatus Nitrosoglobus	1980513	G	49	0	49	0.00001
Thiocapsa	1056	G	33	0	33	0.00000
Allochromatium	85072	G	29	0	29	0.00000
Thiocystis	13724	G	25	0	25	0.00000
Marichromatium	85076	G	15	0	15	0.00000
Caldichromatium	2828366	G	13	0	13	0.00000
Thioalkalivibrio	106633	G	83	0	83	0.00001
Acidihalobacter	1765964	G	66	0	66	0.00001
Ectothiorhodospira	1051	G	59	0	59	0.00001
Alkalilimnicola	133193	G	45	0	45	0.00001
Halorhodospira	85108	G	34	0	34	0.00000
Spiribacter	1335745	G	29	0	29	0.00000
Ectothiorhodosinus	233099	G	24	0	24	0.00000
Sediminicurvatus	3383961	G	22	0	22	0.00000
Aquisalimonas	406099	G	20	0	20	0.00000
Candidatus Thiodiazotropha	1913444	G	105	0	105	0.00002
Sedimenticola	349742	G	37	0	37	0.00001
Thiosocius	2780488	G	37	0	37	0.00001
Candidatus Endoriftia	393764	G	30	0	30	0.00000
Magnetovirga	3425870	G	30	0	30	0.00000
Thiolapillus	1608298	G	24	0	24	0.00000
Granulosicoccus	437504	G	53	0	53	0.00001
Sulfuriflexus	1860077	G	19	0	19	0.00000
Halothiobacillus	109262	G	53	0	53	0.00001
Wenzhouxiangella	1676142	G	22	0	22	0.00000
Guyparkeria	2035712	G	17	0	17	0.00000
Gilliamella	1193503	G	930	27	957	0.00014
Orbus	743714	G	463	1	464	0.00007
Frischella	1335631	G	85	2	87	0.00001
Zophobihabitans	2894762	G	47	0	47	0.00001
Utexia	3373510	G	29	0	29	0.00000
Candidatus Pseudothioglobus	2841677	G	267	1	268	0.00004
Candidatus Thiodubiliella	2738885	G	112	7	119	0.00002
Candidatus Thioglobus	655184	G	109	1	110	0.00002
Candidatus Vesicomyidisocius	2732587	G	104	0	104	0.00001
Candidatus Ruthturnera	1541743	G	94	115	209	0.00003
Candidatus Vondammii	2686004	G	23	0	23	0.00000
Celerinatantimonas	412033	G	78	0	78	0.00001
Candidatus Palibaumannia	198346	G	72	0	72	0.00001
Candidatus Nardonella	204619	G	37	1	38	0.00001
Candidatus Steffania	1076625	G	37	0	37	0.00001
