name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Urechidicola	2700084	G	672	370	1042	0.00003
Aegicerativicinus	2893197	G	639	27	666	0.00002
Candidatus Arcticimaribacter	2953860	G	612	62	674	0.00002
Chryseobacterium	59732	G	94397	9600	103997	0.00324
Kaistella	2782231	G	8450	557	9007	0.00028
Epilithonimonas	2782229	G	3273	2412	5685	0.00018
Elizabethkingia	308865	G	13202	3414	16616	0.00052
Empedobacter	59734	G	4501	1929	6430	0.00020
Apibacter	1778601	G	3152	151	3303	0.00010
Cloacibacterium	501783	G	3139	1285	4424	0.00014
Riemerella	34084	G	3023	883	3906	0.00012
Bergeyella	59735	G	2494	583	3077	0.00010
Ornithobacterium	28250	G	2413	104	2517	0.00008
Faecalibacter	2766734	G	2085	115	2200	0.00007
Marnyiella	3088764	G	1106	67	1173	0.00004
Cruoricaptor	1433995	G	922	265	1187	0.00004
Weeksella	1013	G	620	316	936	0.00003
Blattabacterium	34098	G	8612	410	9022	0.00028
Fluviicola	332102	G	2891	46	2937	0.00009
Paracrocinitomix	3024544	G	1041	2	1043	0.00003
Croceimicrobium	2828338	G	1592	31	1623	0.00005
Owenweeksia	267986	G	1218	9	1227	0.00004
Candidatus Karelsulcia	336809	G	1080	85	1165	0.00004
Candidatus Walczuchella	1940138	G	328	1	329	0.00001
Candidatus Shikimatogenerans	2926991	G	42	13	55	0.00000
Sanyastnella	3228946	G	1084	1	1085	0.00003
Parvicella	2975260	G	881	9	890	0.00003
Ichthyobacterium	1755829	G	620	1	621	0.00002
Hymenobacter	89966	G	54380	596	54976	0.00171
Pontibacter	323449	G	15791	528	16319	0.00051
Rufibacter	1379908	G	5985	572	6557	0.00020
Adhaeribacter	299566	G	4637	124	4761	0.00015
Nibribacter	1649474	G	1505	322	1827	0.00006
Dyadobacter	120831	G	24195	536	24731	0.00077
Runella	105	G	9106	26	9132	0.00028
Larkinella	332157	G	6700	335	7035	0.00022
Fibrella	861914	G	1956	91	2047	0.00006
Fibrisoma	861913	G	139	0	139	0.00000
Echinicola	390846	G	12997	1654	14651	0.00046
Algoriphagus	246875	G	12393	766	13159	0.00041
Cyclobacterium	68288	G	4847	393	5240	0.00016
Mongoliitalea	1511649	G	1668	27	1695	0.00005
Aquiflexum	280472	G	1248	57	1305	0.00004
Belliella	232244	G	1219	166	1385	0.00004
Spirosoma	107	G	33021	276	33297	0.00104
Cytophaga	978	G	1363	43	1406	0.00004
Flammeovirga	59739	G	6420	364	6784	0.00021
Imperialibacter	1649461	G	2804	301	3105	0.00010
Chondrinema	3051458	G	2472	282	2754	0.00009
Ekhidna	447678	G	6113	371	6484	0.00020
Reichenbachiella	156993	G	3466	172	3638	0.00011
Fulvivirga	396811	G	5891	436	6327	0.00020
Chryseolinea	1433993	G	3018	19	3037	0.00009
Emticicia	312278	G	3310	43	3353	0.00010
Marinilongibacter	2975149	G	1580	10	1590	0.00005
Leadbetterella	319458	G	1444	53	1497	0.00005
Arcticibacterium	2173039	G	994	14	1008	0.00003
Jiulongibacter	2031119	G	958	21	979	0.00003
Fulvitalea	1434007	G	3925	154	4079	0.00013
Persicobacter	59740	G	2609	125	2734	0.00009
Aureibacter	1097443	G	1185	32	1217	0.00004
Catalinimonas	1522128	G	2352	197	2549	0.00008
Tunicatimonas	1077254	G	1819	7	1826	0.00006
Porifericola	1001222	G	1620	190	1810	0.00006
Roseivirga	290180	G	5131	305	5436	0.00017
Marivirga	869806	G	4995	1284	6279	0.00020
Bernardetia	1937972	G	4759	22	4781	0.00015
Aquirufa	2676247	G	2814	28	2842	0.00009
Candidatus Cardinium	273135	G	1560	116	1676	0.00005
Candidatus Amoebophilus	281119	G	391	0	391	0.00001
Rhodocytophaga	455076	G	1765	15	1780	0.00006
Mangrovivirga	2858886	G	1283	16	1299	0.00004
Microscilla	1023	G	39	0	39	0.00000
Mucilaginibacter	423349	G	89688	3330	93018	0.00289
Sphingobacterium	28453	G	84948	5978	90926	0.00283
Pedobacter	84567	G	74361	2992	77353	0.00241
Olivibacter	376469	G	5118	917	6035	0.00019
Solitalea	929509	G	5017	82	5099	0.00016
Arcticibacter	1288026	G	2864	137	3001	0.00009
Pseudopedobacter	1649482	G	1973	179	2152	0.00007
Anseongella	1773450	G	1925	6	1931	0.00006
Aurantibacillus	3088889	G	1249	62	1311	0.00004
Chitinophaga	79328	G	53131	1424	54555	0.00170
Niabella	379899	G	8675	501	9176	0.00029
Arachidicoccus	1769012	G	7620	265	7885	0.00025
Paraflavitalea	2698688	G	6690	317	7007	0.00022
Flavisolibacter	398041	G	4511	319	4830	0.00015
Niastella	354354	G	3598	291	3889	0.00012
Pseudobacter	1860196	G	3500	320	3820	0.00012
Mycovorax	3389990	G	3392	467	3859	0.00012
Filimonas	649460	G	3059	197	3256	0.00010
Phnomibacter	2836216	G	3034	231	3265	0.00010
Lacibacter	649461	G	2950	93	3043	0.00009
Pseudocnuella	2812019	G	2841	225	3066	0.00010
Ferruginibacter	1004303	G	2341	75	2416	0.00008
Puia	2045098	G	2029	90	2119	0.00007
Flavihumibacter	1004301	G	1966	48	2014	0.00006
Sediminibacterium	504481	G	1558	97	1655	0.00005
Thermoflavifilum	1649506	G	1515	14	1529	0.00005
Panacibacter	1874621	G	1207	18	1225	0.00004
Rhizosphaericola	3114547	G	759	43	802	0.00002
Haliscomenobacter	2349	G	2593	15	2608	0.00008
Phaeodactylibacter	1564515	G	1558	5	1563	0.00005
Aureispira	365032	G	2357	25	2382	0.00007
Saprospira	1007	G	1410	3	1413	0.00004
Lewinella	70994	G	1336	10	1346	0.00004
Neolewinella	2993541	G	1167	17	1184	0.00004
Candidatus Sulfidibacterium	2923290	G	3010	1	3011	0.00009
Prosthecochloris	1101	G	3128	155	3283	0.00010
