name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Subdoligranulum variabile	214851	S	16731	4541	21272	0.00052
Caproicibacterium amylolyticum	2766537	S	10541	3453	13994	0.00035
Caproicibacterium sp. BJN0003	2994078	S	6372	922	7294	0.00018
Caproicibacterium sp. XB2	3388458	S	55	980	1035	0.00003
Caproicibacterium sp. XB1	3396405	S	10	224	234	0.00001
Caproicibacterium lactatifermentans	2666138	S	1528	13727	15255	0.00038
Caproicibacterium argilliputei	3030016	S	138	4034	4172	0.00010
Pusillibacter faecalis	2714358	S	32183	5469	37652	0.00093
Owariibacterium komagatae	3136601	S	30555	8426	38981	0.00096
Ruthenibacterium lactatiformans	1550024	S	26856	2287	29143	0.00072
Anaerotruncus colihominis	169435	S	22201	5634	27835	0.00069
Acetivibrio thermocellus	1515	S	4174	2275	6449	0.00016
Acetivibrio saccincola	1677857	S	3569	452	4021	0.00010
Acetivibrio clariflavus	288965	S	2591	385	2976	0.00007
Solibaculum mannosilyticum	2780922	S	10219	2739	12958	0.00032
Ethanoligenens harbinense	253239	S	9430	821	10251	0.00025
Ruminiclostridium cellulolyticum	1521	S	3636	336	3972	0.00010
Ruminiclostridium herbifermentans	2488810	S	2816	296	3112	0.00008
Ruminiclostridium papyrosolvens	29362	S	2631	205	2836	0.00007
Bengtsoniella intestinalis	3073143	S	6546	47	6593	0.00016
Thermocaproicibacter melissae	2966552	S	5767	292	6059	0.00015
Thermoclostridium stercorarium	1510	S	5492	582	6074	0.00015
Petroclostridium sp. X23	3045146	S	5285	54	5339	0.00013
Dysosmobacter welbionis	2093857	S	4924	34938	39862	0.00098
Paludihabitans sp. MB14-C6	3070656	S	4664	17	4681	0.00012
Amygdalobacter indicium	3029272	S	1528	240	1768	0.00004
Amygdalobacter nucleatus	3029274	S	468	118	586	0.00001
Mageeibacillus indolicus	884684	S	1716	403	2119	0.00005
Fastidiosipila sanguinis	236753	S	706	80	786	0.00002
Clostridium sp. M62/1	411486	S	126099	64031	190130	0.00469
Clostridium sp. SY8519	1042156	S	41596	2595	44191	0.00109
Clostridium sp. MD294	97138	S	8401	66	8467	0.00021
Clostridium sp. BJN0013	3236840	S	7957	254	8211	0.00020
Clostridium sp. MB05	3376682	S	6009	240	6249	0.00015
Clostridium sp. HCS.1	3238594	S	5608	165	5773	0.00014
Clostridium sp. C1	1155388	S	4956	18705	23661	0.00058
Clostridium sp. 'deep sea'	2779445	S	4854	3	4857	0.00012
Clostridium sp. DL-VIII	641107	S	3389	120	3509	0.00009
Clostridium sp. OS1-26	3070681	S	3386	66	3452	0.00009
Clostridium sp. BNL1100	755731	S	3159	378	3537	0.00009
Clostridium sp. JN-9	2507159	S	2578	61	2639	0.00007
Clostridium sp. BJN0001	2930219	S	2513	125	2638	0.00007
Clostridium sp.	1506	S	2389	210	2599	0.00006
Clostridium sp. JS66	3064705	S	2289	305	2594	0.00006
Clostridium sp. MB40-C1	3070996	S	2101	28	2129	0.00005
Clostridium sp. JN-1	2483110	S	2082	46	2128	0.00005
Clostridium sp. 10cd*	3373596	S	1755	20332	22087	0.00054
Clostridium sp. AWRP	2212991	S	1666	134	1800	0.00004
Clostridium sp. 001	1970093	S	1201	234	1435	0.00004
Clostridium sp. CF011	2843318	S	620	2332	2952	0.00007
Clostridium sp. LQ25	2992805	S	186	1479	1665	0.00004
