name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Marilutibacter	3382698	G	549	29	578	0.00002
Novilysobacter	3382699	G	351	316	667	0.00002
Arenimonas	490567	G	282	11	293	0.00001
Solilutibacter	3382695	G	180	21	201	0.00001
Pseudoluteimonas	3382694	G	164	8	172	0.00001
Dyella	231454	G	5442	319	5761	0.00019
Luteibacter	242605	G	3258	193	3451	0.00011
Rhodanobacter	75309	G	3226	217	3443	0.00011
Frateuria	70411	G	1036	145	1181	0.00004
Tahibacter	1453544	G	1021	15	1036	0.00003
Dokdonella	323413	G	794	29	823	0.00003
Ahniella	2233801	G	438	3	441	0.00001
Pseudolysobacter	2709666	G	341	3	344	0.00001
Aerosticca	2707020	G	319	80	399	0.00001
Metallibacterium	1218803	G	17	0	17	0.00000
Marinicella	863253	G	472	0	472	0.00002
Shewanella	22	G	17136	485	17621	0.00057
Psychrobium	1573826	G	525	15	540	0.00002
Parashewanella	2547964	G	418	5	423	0.00001
Alteromonas	226	G	5657	370	6027	0.00019
Salinimonas	288793	G	964	79	1043	0.00003
Agarivorans	261825	G	1709	34	1743	0.00006
Paraglaciecola	1621534	G	1028	41	1069	0.00003
Catenovulum	1172191	G	930	13	943	0.00003
Alkalimarinus	1858563	G	903	5	908	0.00003
Ningiella	2751156	G	453	7	460	0.00001
Aliiglaciecola	1406885	G	418	47	465	0.00001
Alishewanella	111142	G	415	45	460	0.00001
Saliniradius	2661818	G	361	11	372	0.00001
Paraneptunicella	2905123	G	310	7	317	0.00001
Halioxenophilus	2108524	G	301	5	306	0.00001
Saccharobesus	2894574	G	294	4	298	0.00001
Planctobacterium	2200736	G	292	9	301	0.00001
Neptunicella	2125985	G	270	9	279	0.00001
Lacimicrobium	1751872	G	242	5	247	0.00001
Brumicola	3160924	G	213	6	219	0.00001
Hydrocarboniclastica	2650549	G	176	1	177	0.00001
Gayadomonas	1234605	G	64	0	64	0.00000
Pseudoalteromonas	53246	G	11604	591	12195	0.00039
Psychrosphaera	907197	G	411	56	467	0.00002
Flocculibacter	2834759	G	79	2	81	0.00000
Thalassotalea	1518149	G	3502	226	3728	0.00012
Colwellia	28228	G	2671	186	2857	0.00009
Thalassomonas	137583	G	1019	20	1039	0.00003
Pseudocolwellia	2848177	G	355	20	375	0.00001
Litorilituus	1407056	G	238	7	245	0.00001
Cognaticolwellia	2848171	G	153	29	182	0.00001
Idiomarina	135575	G	1743	122	1865	0.00006
Pseudidiomarina	2800384	G	637	16	653	0.00002
Psychromonas	67572	G	1877	22	1899	0.00006
Ferrimonas	44011	G	1631	47	1678	0.00005
Moritella	58050	G	936	74	1010	0.00003
Aegicerorhabdus	3614798	G	388	4	392	0.00001
Motilimonas	1914248	G	245	7	252	0.00001
Halomonas	2745	G	14177	1730	15907	0.00051
Vreelandella	3137766	G	3916	1617	5533	0.00018
Salinicola	404432	G	2044	137	2181	0.00007
Kushneria	504090	G	1706	3	1709	0.00005
Cobetia	204286	G	1484	20	1504	0.00005
Billgrantia	3137761	G	855	373	1228	0.00004
Chromohalobacter	42054	G	747	56	803	0.00003
Halotalea	376488	G	483	4	487	0.00002
Zymobacter	33073	G	345	6	351	0.00001
Candidatus Carsonella	114185	G	137	13	150	0.00000
Pistricoccus	1897649	G	318	1	319	0.00001
Bisbaumannia	3137762	G	189	10	199	0.00001
Marinomonas	28253	G	5699	91	5790	0.00019
Marinobacterium	48075	G	2328	59	2387	0.00008
Neptuniibacter	459520	G	1505	25	1530	0.00005
Thalassolituus	187492	G	1070	84	1154	0.00004
Neptunomonas	75687	G	1011	16	1027	0.00003
Aliamphritea	3018276	G	952	12	964	0.00003
Amphritea	515417	G	783	9	792	0.00003
Bacterioplanoides	2066071	G	749	11	760	0.00002
Venatoribacter	2893036	G	492	63	555	0.00002
Bermanella	599651	G	453	1	454	0.00001
Marinospirillum	64968	G	323	9	332	0.00001
Nitrincola	267849	G	314	6	320	0.00001
Motiliproteus	1775292	G	217	4	221	0.00001
Bacterioplanes	1537406	G	197	6	203	0.00001
Endozoicomonas	305899	G	3211	48	3259	0.00010
Alcanivorax	59753	G	1194	72	1266	0.00004
Alloalcanivorax	3020832	G	1166	38	1204	0.00004
Isoalcanivorax	3020833	G	264	10	274	0.00001
Hahella	158481	G	1761	22	1783	0.00006
Allohahella	1855402	G	384	1	385	0.00001
Thermohahella	3449104	G	222	8	230	0.00001
Gynuella	1445504	G	635	4	639	0.00002
Salinispirillum	1649491	G	529	3	532	0.00002
Reinekea	230494	G	318	1	319	0.00001
Saccharospirillum	231683	G	209	2	211	0.00001
Aliikangiella	1920241	G	551	0	551	0.00002
Pleionea	1502941	G	177	0	177	0.00001
Oleiphilus	141450	G	446	5	451	0.00001
Marinicellulosiphila	3414216	G	419	2	421	0.00001
Pokkaliibacter	2301194	G	363	2	365	0.00001
Spartinivicinus	2768738	G	299	4	303	0.00001
Litorivicinus	418700	G	207	0	207	0.00001
Vibrio	662	G	43646	960	44606	0.00143
Photobacterium	657	G	6889	310	7199	0.00023
Aliivibrio	511678	G	1359	87	1446	0.00005
Salinivibrio	51366	G	1201	17	1218	0.00004
Grimontia	246861	G	797	14	811	0.00003
Enterovibrio	188143	G	749	10	759	0.00002
Thaumasiovibrio	2014233	G	285	10	295	0.00001
Paraphotobacterium	2042066	G	265	5	270	0.00001
Parasalinivibrio	3378804	G	205	3	208	0.00001
Acinetobacter	469	G	25854	3142	28996	0.00093
Psychrobacter	497	G	5254	84	5338	0.00017
Moraxella	475	G	2589	71	2660	0.00009
Faucicola	1604696	G	598	49	647	0.00002
Aquirhabdus	2824158	G	153	2	155	0.00000
Lwoffella	3444169	G	147	14	161	0.00001
Thiodictyon	53392	G	2471	47	2518	0.00008
Thiorhodovibrio	61593	G	1421	34	1455	0.00005
Rheinheimera	67575	G	1365	29	1394	0.00004
Thiocapsa	1056	G	1122	38	1160	0.00004
Allochromatium	85072	G	1054	55	1109	0.00004
Nitrosococcus	1227	G	907	4	911	0.00003
Thioflavicoccus	156885	G	614	13	627	0.00002
Thiocystis	13724	G	477	22	499	0.00002
Marichromatium	85076	G	422	36	458	0.00001
Candidatus Nitrosacidococcus	2796146	G	357	4	361	0.00001
Caldichromatium	2828366	G	266	11	277	0.00001
Thermochromatium	85073	G	260	12	272	0.00001
Candidatus Nitrosoglobus	1980513	G	215	4	219	0.00001
Thioalkalivibrio	106633	G	1665	24	1689	0.00005
Acidihalobacter	1765964	G	1391	18	1409	0.00005
Ectothiorhodospira	1051	G	1353	24	1377	0.00004
Spiribacter	1335745	G	788	12	800	0.00003
Halorhodospira	85108	G	573	1	574	0.00002
Sediminicurvatus	3383961	G	533	5	538	0.00002
Alkalilimnicola	133193	G	413	11	424	0.00001
Aquisalimonas	406099	G	371	2	373	0.00001
Ectothiorhodosinus	233099	G	156	5	161	0.00001
Candidatus Endoriftia	393764	G	780	31	811	0.00003
Candidatus Thiodiazotropha	1913444	G	580	7	587	0.00002
Magnetovirga	3425870	G	552	3	555	0.00002
Sedimenticola	349742	G	379	6	385	0.00001
Thiosocius	2780488	G	303	4	307	0.00001
Thiolapillus	1608298	G	230	0	230	0.00001
Guyparkeria	2035712	G	739	19	758	0.00002
Halothiobacillus	109262	G	652	11	663	0.00002
Wenzhouxiangella	1676142	G	579	4	583	0.00002
Sulfuriflexus	1860077	G	298	2	300	0.00001
Granulosicoccus	437504	G	227	0	227	0.00001
Haemophilus	724	G	3195	480	3675	0.00012
Actinobacillus	713	G	2992	393	3385	0.00011
Pasteurella	745	G	1994	300	2294	0.00007
Mannheimia	75984	G	1833	98	1931	0.00006
Aggregatibacter	416916	G	1685	99	1784	0.00006
Avibacterium	292486	G	1252	116	1368	0.00004
Gallibacterium	155493	G	1156	135	1291	0.00004
Glaesserella	2094023	G	874	119	993	0.00003
Rodentibacter	1960084	G	660	23	683	0.00002
Testudinibacter	1755672	G	525	3	528	0.00002
Lonepinella	53416	G	524	7	531	0.00002
Basfia	697331	G	361	8	369	0.00001
Histophilus	214906	G	339	62	401	0.00001
Vespertiliibacter	1520333	G	317	7	324	0.00001
Mergibacter	2899790	G	287	3	290	0.00001
Phocoenobacter	146805	G	273	126	399	0.00001
Bibersteinia	476528	G	255	37	292	0.00001
Frederiksenia	1649317	G	242	9	251	0.00001
Bisgaardia	109471	G	235	4	239	0.00001
Otariodibacter	1249016	G	190	3	193	0.00001
Microbulbifer	48073	G	8352	88	8440	0.00027
Cellvibrio	10	G	2330	13	2343	0.00008
Teredinibacter	2425	G	1762	19	1781	0.00006
Simiduia	447467	G	1020	3	1023	0.00003
Gilvimarinus	940550	G	752	12	764	0.00002
Marinimicrobium	359337	G	411	8	419	0.00001
Agarilytica	2036021	G	366	3	369	0.00001
Saccharophagus	316625	G	327	8	335	0.00001
Marinagarivorans	1792291	G	284	8	292	0.00001
Maricurvus	1122283	G	270	0	270	0.00001
Agaribacterium	2038244	G	200	2	202	0.00001
Halioglobus	1217416	G	778	12	790	0.00003
Congregibacter	393661	G	606	40	646	0.00002
Kineobactrum	2678529	G	312	3	315	0.00001
Luminiphilus	1341118	G	245	1	246	0.00001
Aequoribacter	2847769	G	122	3	125	0.00000
Candidatus Paraluminiphilus	3040948	G	114	1	115	0.00000
Spongiibacter	630749	G	911	128	1039	0.00003
Oceanicoccus	1084558	G	274	2	276	0.00001
Zhongshania	1434050	G	131	46	177	0.00001
Porticoccus	1123967	G	150	1	151	0.00000
Methylomonas	416	G	6168	31	6199	0.00020
Methylocaldum	73778	G	1988	24	2012	0.00006
Methylococcus	413	G	1952	23	1975	0.00006
Methylobacter	429	G	1929	41	1970	0.00006
Methylotuvimicrobium	2822410	G	1257	22	1279	0.00004
Methylomicrobium	39773	G	622	12	634	0.00002
Methylogaea	1295378	G	497	6	503	0.00002
Methylomagnum	1760987	G	445	1	446	0.00001
Methylomarinum	1221209	G	424	11	435	0.00001
Candidatus Methylospira	1808977	G	392	5	397	0.00001
Candidatus Methylocalor	3135206	G	381	0	381	0.00001
Methyloprofundus	1565313	G	322	2	324	0.00001
Methylovulum	762296	G	289	1	290	0.00001
Methylomarinovum	1486720	G	636	0	636	0.00002
Thiomicrorhabdus	2039723	G	2474	38	2512	0.00008
Methylophaga	40222	G	1321	22	1343	0.00004
Thiomicrospira	933	G	809	112	921	0.00003
Piscirickettsia	1237	G	617	0	617	0.00002
Hydrogenovibrio	28884	G	504	157	661	0.00002
Cycloclasticus	34067	G	199	1	200	0.00001
Thiosulfativibrio	2781120	G	186	2	188	0.00001
Thiosulfatimonas	2781121	G	176	4	180	0.00001
Francisella	262	G	3076	44	3120	0.00010
Allofrancisella	1869285	G	278	6	284	0.00001
Thiothrix	1030	G	1951	1	1952	0.00006
Beggiatoa	1021	G	237	0	237	0.00001
Cysteiniphilum	2056696	G	220	0	220	0.00001
Legionella	445	G	7030	100	7130	0.00023
Fluoribacter	461	G	189	6	195	0.00001
Rickettsiella	59195	G	1002	0	1002	0.00003
Aquicella	254245	G	713	0	713	0.00002
Coxiella	776	G	559	59	618	0.00002
Candidiatus Paracoxiella	3405119	G	251	185	436	0.00001
Gilliamella	1193503	G	2058	80	2138	0.00007
Orbus	743714	G	890	16	906	0.00003
Frischella	1335631	G	405	40	445	0.00001
Utexia	3373510	G	308	7	315	0.00001
Zophobihabitans	2894762	G	222	3	225	0.00001
Hydrocarboniphaga	243627	G	922	12	934	0.00003
Nevskia	64001	G	538	11	549	0.00002
Solimonas	413435	G	525	4	529	0.00002
Sinimarinibacterium	1861863	G	402	9	411	0.00001
Flagellatimonas	2893022	G	186	3	189	0.00001
Algiphilus	1266053	G	525	7	532	0.00002
Candidatus Pseudothioglobus	2841677	G	659	3	662	0.00002
Candidatus Thioglobus	655184	G	265	2	267	0.00001
Candidatus Thiodubiliella	2738885	G	232	3	235	0.00001
Candidatus Ruthturnera	1541743	G	187	0	187	0.00001
Candidatus Vesicomyidisocius	2732587	G	183	0	183	0.00001
Candidatus Vondammii	2686004	G	228	248	476	0.00002
Celerinatantimonas	412033	G	454	0	454	0.00001
Candidatus Steffania	1076625	G	200	0	200	0.00001
Candidatus Reidiella	2738850	G	152	0	152	0.00000
Candidatus Palibaumannia	198346	G	111	0	111	0.00000
Candidatus Nardonella	204619	G	31	2	33	0.00000
Candidatus Azoamicus	2817383	G	22	0	22	0.00000
Cardiobacterium	2717	G	1301	9	1310	0.00004
Dichelobacter	869	G	351	9	360	0.00001
Suttonella	13275	G	138	0	138	0.00000
Ignatzschineria	112008	G	680	1	681	0.00002
Wohlfahrtiimonas	582472	G	197	3	200	0.00001
Acidiferrobacter	986106	G	589	3	592	0.00002
Sulfurifustis	1692042	G	333	5	338	0.00001
Sulfuricaulis	1744881	G	212	4	216	0.00001
Kangiella	261963	G	890	1	891	0.00003
Thiohalobacter	1273155	G	710	0	710	0.00002
Salinisphaera	180541	G	668	0	668	0.00002
Sulfurivermis	2034504	G	493	467	960	0.00003
Woeseia	1738655	G	364	0	364	0.00001
Candidatus Spongiihabitans	3033996	G	363	0	363	0.00001
Immundisolibacter	1934947	G	354	2	356	0.00001
Candidatus Rariloculus ( ex Nguyen 2022)	2978114	G	243	0	243	0.00001
Steroidobacter	469322	G	230	2	232	0.00001
Candidatus Foliamicus	3023563	G	220	0	220	0.00001
Candidatus Comchoanobacter	2975286	G	72	0	72	0.00000
Candidatus Portiera	235572	G	52	0	52	0.00000
Bradyrhizobium	374	G	88356	4438	92794	0.00298
Rhodopseudomonas	1073	G	6778	940	7718	0.00025
Tardiphaga	1395974	G	2901	237	3138	0.00010
Afipia	1033	G	1944	814	2758	0.00009
Rugositalea	3466653	G	1671	39	1710	0.00005
Nitrobacter	911	G	1539	82	1621	0.00005
Variibacter	1649510	G	522	12	534	0.00002
Rhizobium	379	G	26229	2771	29000	0.00093
Agrobacterium	357	G	10547	9936	20483	0.00066
Neorhizobium	1525371	G	2900	473	3373	0.00011
Pararhizobium	1612611	G	2153	294	2447	0.00008
Pseudorhizobium	1903858	G	376	142	518	0.00002
Allorhizobium	78526	G	27	43	70	0.00000
Sinorhizobium	28105	G	7551	1039	8590	0.00028
Ensifer	106591	G	4918	584	5502	0.00018
Shinella	323620	G	3808	2263	6071	0.00020
Hoeflea	274591	G	2059	237	2296	0.00007
Liberibacter	34019	G	711	16	727	0.00002
Affinirhizobium	3070964	G	604	95	699	0.00002
Peteryoungia	2853332	G	469	44	513	0.00002
Georhizobium	2661800	G	395	56	451	0.00001
Ciceribacter	1648508	G	301	21	322	0.00001
Terrirhizobium	3464117	G	295	29	324	0.00001
Paenirhizobium	3070963	G	274	149	423	0.00001
Lentilitoribacter	1649463	G	206	2	208	0.00001
Mesorhizobium	68287	G	27409	2119	29528	0.00095
Aminobacter	31988	G	6150	3471	9621	0.00031
Nitratireductor	245876	G	2557	706	3263	0.00010
Phyllobacterium	28100	G	2247	97	2344	0.00008
Aquibium	2911176	G	1256	144	1400	0.00005
Chelativorans	449972	G	596	154	750	0.00002
Terribium	3143704	G	357	303	660	0.00002
Aquamicrobium	69278	G	68	0	68	0.00000
Methylobacterium	407	G	15690	1295	16985	0.00055
Microvirga	186650	G	4145	162	4307	0.00014
Methylorubrum	2282523	G	3391	655	4046	0.00013
Methylocystis	133	G	14280	523	14803	0.00048
Methylosinus	425	G	1424	75	1499	0.00005
Ancylobacter	99	G	3687	540	4227	0.00014
Labrys	204476	G	2762	740	3502	0.00011
Xanthobacter	279	G	2080	628	2708	0.00009
Pseudolabrys	556257	G	1618	101	1719	0.00006
Starkeya	152053	G	719	46	765	0.00002
Azorhizobium	6	G	708	71	779	0.00003
Aquabacter	45402	G	617	24	641	0.00002
Devosia	46913	G	8019	314	8333	0.00027
Pelagibacterium	1082930	G	2106	295	2401	0.00008
Paradevosia	1573407	G	1075	170	1245	0.00004
Mariluticola	3064792	G	465	9	474	0.00002
Maritalea	623276	G	326	4	330	0.00001
Roseibium	150830	G	5056	1306	6362	0.00020
Stappia	152161	G	2339	885	3224	0.00010
Breoghania	1406135	G	1195	61	1256	0.00004
Labrenzia	478070	G	755	423	1178	0.00004
Pannonibacter	227873	G	715	1300	2015	0.00006
Pseudovibrio	258255	G	584	16	600	0.00002
Hyphomicrobium	81	G	6463	151	6614	0.00021
Rhodomicrobium	1068	G	1001	21	1022	0.00003
Methyloceanibacter	1484898	G	799	14	813	0.00003
Methyloligella	1485594	G	631	20	651	0.00002
Filomicrobium	119044	G	267	7	274	0.00001
Bosea	85413	G	8013	805	8818	0.00028
Aureimonas	414371	G	3061	805	3866	0.00012
Martelella	293088	G	2215	909	3124	0.00010
Jiella	1775688	G	454	25	479	0.00002
Antarcticirhabdus	3042730	G	402	40	442	0.00001
Aurantimonas	182269	G	375	39	414	0.00001
Reyranella	445219	G	5799	152	5951	0.00019
Bartonella	773	G	5476	162	5638	0.00018
Brucella	234	G	3488	1854	5342	0.00017
Ochrobactrum	528	G	281	382	663	0.00002
Pseudochrobactrum	354349	G	810	118	928	0.00003
Methylocella	120652	G	1643	52	1695	0.00005
Methylovirgula	1156568	G	1546	47	1593	0.00005
Methylocapsa	184923	G	786	40	826	0.00003
Beijerinckia	532	G	211	7	218	0.00001
Enhydrobacter	212791	G	982	36	1018	0.00003
Pseudorhodoplanes	1734920	G	853	34	887	0.00003
Nordella	169055	G	576	10	586	0.00002
Terrihabitans	2874214	G	319	16	335	0.00001
Candidatus Endowatersipora	376743	G	90	0	90	0.00000
Candidatus Hodgkinia	573657	G	72	0	72	0.00000
Pyruvatibacter	1742974	G	769	36	805	0.00003
Kaustia	2838250	G	379	14	393	0.00001
Tepidicaulis	1742977	G	362	377	739	0.00002
Anderseniella	444432	G	328	6	334	0.00001
Parvibaculum	256616	G	276	108	384	0.00001
Candidatus Phaeomarinibacter	1541445	G	196	1	197	0.00001
Oricola	1594166	G	917	109	1026	0.00003
