name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Chromatiaceae	1046	F	9349	281	9630	0.00032
Ectothiorhodospiraceae	72276	F	8344	130	8474	0.00028
Sedimenticolaceae	3067276	F	2796	33	2829	0.00009
Halothiobacillaceae	255526	F	1009	21	1030	0.00003
Thioalkalibacteraceae	2035710	F	905	35	940	0.00003
Granulosicoccaceae	449719	F	726	2	728	0.00002
Wenzhouxiangellaceae	1676141	F	672	5	677	0.00002
Methylococcaceae	403	F	19210	125	19335	0.00064
Methylothermaceae	1486721	F	532	2	534	0.00002
Piscirickettsiaceae	135616	F	8402	121	8523	0.00028
Francisellaceae	34064	F	4916	38	4954	0.00016
Thiotrichaceae	135617	F	2558	8	2566	0.00009
Fastidiosibacteraceae	2056687	F	240	2	242	0.00001
Legionellaceae	444	F	10512	67	10579	0.00035
Coxiellaceae	118968	F	3382	10	3392	0.00011
Orbaceae	1240483	F	5234	191	5425	0.00018
Candidatus Pseudothioglobaceae	3399801	F	1958	1421	3379	0.00011
Celerinatantimonadaceae	412032	F	370	705	1075	0.00004
Nevskiaceae	568386	F	3179	56	3235	0.00011
Algiphilaceae	1266054	F	582	30	612	0.00002
Cardiobacteriaceae	868	F	1614	91	1705	0.00006
Ignatzschineriaceae	3018589	F	1072	51	1123	0.00004
Kangiellaceae	1920240	F	1530	17	1547	0.00005
Acidiferrobacteraceae	1692041	F	1191	1	1192	0.00004
Thiohalobacteraceae	3085110	F	868	734	1602	0.00005
Salinisphaeraceae	742031	F	640	1	641	0.00002
Candidatus Poriferihabitaceae	3033994	F	636	0	636	0.00002
Thiohalomonadaceae	3084969	F	463	160	623	0.00002
Immundisolibacteraceae	1934946	F	397	15	412	0.00001
Steroidobacteraceae	2689614	F	284	16	300	0.00001
Woeseiaceae	1738654	F	278	0	278	0.00001
Candidatus Foliamicaceae	3023562	F	262	0	262	0.00001
Candidatus Rariloculaceae	2978122	F	259	0	259	0.00001
Candidatus Johnevansiaceae	3399796	F	124	2	126	0.00000
Candidatus Comchoanobacteraceae	2975285	F	55	0	55	0.00000
Nitrobacteraceae	41294	F	94848	3152	98000	0.00325
Rhizobiaceae	82115	F	76948	16226	93174	0.00309
Phyllobacteriaceae	69277	F	41028	4218	45246	0.00150
Methylobacteriaceae	119045	F	37451	2033	39484	0.00131
Devosiaceae	2831106	F	16907	843	17750	0.00059
Stappiaceae	2821832	F	14185	2874	17059	0.00057
Xanthobacteraceae	335928	F	12200	1347	13547	0.00045
Bartonellaceae	772	F	8598	296	8894	0.00030
Methylocystaceae	31993	F	8388	229	8617	0.00029
Brucellaceae	118882	F	8349	2785	11134	0.00037
Aurantimonadaceae	255475	F	7517	1711	9228	0.00031
Boseaceae	2831100	F	7483	607	8090	0.00027
Hyphomicrobiaceae	45401	F	7015	109	7124	0.00024
Reyranellaceae	2844375	F	3863	3550	7413	0.00025
Beijerinckiaceae	45404	F	3127	75	3202	0.00011
Ahrensiaceae	2829814	F	2714	542	3256	0.00011
Parvibaculaceae	2813035	F	2673	542	3215	0.00011
Pleomorphomonadaceae	2843308	F	2208	418	2626	0.00009
Phreatobacteraceae	2843305	F	1884	108	1992	0.00007
Amorphaceae	2685818	F	1759	54	1813	0.00006
Cohaesibacteraceae	655351	F	1514	40	1554	0.00005
Kaistiaceae	2831111	F	1464	94	1558	0.00005
Chelatococcaceae	2036754	F	1033	83	1116	0.00004
Blastochloridaceae	2831090	F	1006	71	1077	0.00004
Terrirubraceae	3142785	F	784	15	799	0.00003
Alsobacteraceae	2792775	F	745	51	796	0.00003
Ancalomicrobiaceae	2172021	F	710	56	766	0.00003
Lichenihabitantaceae	2723775	F	704	8	712	0.00002
Methylopilaceae	3149309	F	698	28	726	0.00002
Afifellaceae	2829802	F	634	127	761	0.00003
Salinarimonadaceae	2137278	F	614	43	657	0.00002
Aestuariivirgaceae	2650922	F	588	11	599	0.00002
Rhodoligotrophaceae	3149308	F	398	6	404	0.00001
Salaquimonadaceae	3149307	F	349	5	354	0.00001
Coralliovaceae	3228937	F	306	5	311	0.00001
Sphingomonadaceae	41297	F	46726	8504	55230	0.00183
Erythrobacteraceae	335929	F	20822	1376	22198	0.00074
Sphingobiaceae	3423717	F	11246	5194	16440	0.00055
Sphingopyxidaceae	3423718	F	9313	1408	10721	0.00036
Sphingorhabdaceae	3423719	F	4868	116	4984	0.00017
Sphingosinicellaceae	2820280	F	3249	332	3581	0.00012
Rhizorhabdaceae	3423714	F	1874	560	2434	0.00008
Sphingomicrobiaceae	3423713	F	1731	90	1821	0.00006
Zymomonadaceae	2844881	F	870	154	1024	0.00003
Blastomonadaceae	3423720	F	869	30	899	0.00003
Parasphingopyxidaceae	3423716	F	555	10	565	0.00002
Aquisediminimonadaceae	3423715	F	322	6	328	0.00001
Paracoccaceae	31989	F	50064	7905	57969	0.00192
Roseobacteraceae	2854170	F	48194	6910	55104	0.00183
Azospirillaceae	2829815	F	20474	2623	23097	0.00077
Rhodospirillaceae	41295	F	6669	454	7123	0.00024
Thalassospiraceae	2844866	F	5373	148	5521	0.00018
Rhodovibrionaceae	2844403	F	2155	34	2189	0.00007
Thalassobaculaceae	2844864	F	1924	217	2141	0.00007
Dongiaceae	3031144	F	1534	70	1604	0.00005
Novispirillaceae	3031145	F	1106	57	1163	0.00004
Terasakiellaceae	2813951	F	1092	4	1096	0.00004
Aestuariispiraceae	3466454	F	1025	10	1035	0.00003
Allostellaceae	2844601	F	741	22	763	0.00003
Magnetospirillaceae	3036766	F	563	181	744	0.00002
Zavarziniaceae	2844877	F	561	12	573	0.00002
Magnetovibrionaceae	3031143	F	525	9	534	0.00002
Acetobacteraceae	433	F	19381	1735	21116	0.00070
Roseomonadaceae	3385906	F	11003	1412	12415	0.00041
Acidocellaceae	3385905	F	1386	44	1430	0.00005
Elioraeaceae	2690195	F	288	5	293	0.00001
Caulobacteraceae	76892	F	28351	2535	30886	0.00103
Rickettsiaceae	775	F	6308	28	6336	0.00021
Anaplasmataceae	942	F	6259	282	6541	0.00022
Candidatus Midichloriaceae	1328881	F	767	2	769	0.00003
Candidatus Deianiraeaceae	2603433	F	508	409	917	0.00003
Maricaulaceae	2800061	F	3950	675	4625	0.00015
Robiginitomaculaceae	2800062	F	979	10	989	0.00003
Candidatus Pelagibacteraceae	1655514	F	4433	206	4639	0.00015
Geminicoccaceae	2066434	F	4179	1451	5630	0.00019
Kordiimonadaceae	1331809	F	3311	70	3381	0.00011
Temperatibacteraceae	1549128	F	790	10	800	0.00003
Hyphomonadaceae	69657	F	2485	244	2729	0.00009
Parvularculaceae	255474	F	2416	120	2536	0.00008
